Rho110_calibration_10-15-21_1_T0s_1.ptu	 	 	Rho110_calibration_10-15-21_1_T0s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_1_T0s_1.ptu (B)	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu (B)	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.0023998944046462	0.575431105416207	0.0205887025804568	0.0023998944046462	1.0404941167098	0.0168776054595779	0.0023998944046462	0.496759204475582	0.0605213014593567	0.0023998944046462	0.597266661518434	0.0142820740334724	0.0023998944046462	1.05798032802772	0.0140718174091915	0.0023998944046462	0.419992865137269	0.071508788293076	0.00239990400383985	0.566455642731979	0.0173004455109561	0.00239990400383985	1.03278911952803	0.0143753265280433	0.00239990400383985	0.521237176020584	0.069604484868794
0.00259988560503338	0.596528600611073	0.0157816973242099	0.00259988560503338	1.02193846968716	0.0141869817342719	0.00259988560503338	0.551852165380573	0.0599398817171542	0.00259988560503338	0.553158497356524	0.0150915326913461	0.00259988560503338	1.06038245390672	0.0130212800034791	0.00259988560503338	0.444366690425272	0.0548543511511873	0.00259989600415983	0.569045068491502	0.0228238521793068	0.00259989600415983	1.04643352519134	0.0184984077597516	0.00259989600415983	0.377987923891782	0.0775506281750156
0.00279987680542056	0.557792263664569	0.015690739879118	0.00279987680542056	1.02979730574762	0.014127144378706	0.00279987680542056	0.423977122385242	0.0520086151917202	0.00279987680542056	0.554484725376772	0.0183008130660157	0.00279987680542056	1.06194918806485	0.0162783654144138	0.00279987680542056	0.554982152081837	0.0699726448921478	0.00279988800447982	0.56102241485677	0.0174296618015918	0.00279988800447982	1.00068289076429	0.0153444960435574	0.00279988800447982	0.376744758008302	0.0584039399770326
0.00299986800580774	0.567870284284407	0.0185656209833367	0.00299986800580774	1.03008609951938	0.0147994987288303	0.00299986800580774	0.516026702062563	0.0449583053367425	0.00299986800580774	0.582439282980241	0.0172736422664333	0.00299986800580774	1.02165543138937	0.0112870281312737	0.00299986800580774	0.474076084260019	0.0552815257767962	0.00299988000479981	0.565141363489675	0.0189036343870541	0.00299988000479981	1.04016776837361	0.0136858967408949	0.00299988000479981	0.504419389221135	0.0485318809685881
0.00319985920619493	0.52926772498922	0.0130884862449603	0.00319985920619493	1.01094609053971	0.0180811743436638	0.00319985920619493	0.501604622982883	0.0693464341641636	0.00319985920619493	0.553641784290517	0.0249843680323356	0.00319985920619493	1.01274902960231	0.0163278731844745	0.00319985920619493	0.346721479285517	0.0712340753829313	0.0031998720051198	0.547582539097621	0.014678989401526	0.0031998720051198	1.00414887182295	0.015622355825574	0.0031998720051198	0.452031446565133	0.0473963323156206
0.00339985040658211	0.540443779301773	0.01956546819357	0.00339985040658211	1.00508690412459	0.0139160394754977	0.00339985040658211	0.415056896877777	0.0467464371653762	0.00339985040658211	0.517409220653963	0.019965275456211	0.00339985040658211	1.00422189631271	0.0147963152804872	0.00339985040658211	0.464005339125611	0.0545667714301196	0.00339986400543978	0.504883992840747	0.0208557692352018	0.00339986400543978	1.01057265423002	0.0127952448918628	0.00339986400543978	0.466954832394085	0.0610289491669036
0.00369983720716289	0.556659312511859	0.0117042752500478	0.00369983720716289	0.998856392019903	0.0106805454450531	0.00369983720716289	0.407163794294288	0.035928201365704	0.00369983720716289	0.552455360679156	0.0127599268576853	0.00369983720716289	1.01393886598298	0.0123658198660243	0.00369983720716289	0.467470160223404	0.0313176113446548	0.00369985200591976	0.548949699329228	0.0135219169920958	0.00369985200591976	0.986842235552913	0.00790845871041273	0.00369985200591976	0.488977534285682	0.0431593292717558
0.00409981960793725	0.549129014866193	0.0120414704329629	0.00409981960793725	0.984756949350975	0.012473180403124	0.00409981960793725	0.399055057904174	0.0363653066343643	0.00409981960793725	0.528461693768399	0.0124355667024159	0.00409981960793725	0.989019244242931	0.0104226265018616	0.00409981960793725	0.468266312624288	0.0440106546485391	0.00409983600655974	0.568839703289489	0.0114378766170857	0.00409983600655974	1.00818549431793	0.00846739063950559	0.00409983600655974	0.521696042916349	0.0456330495722381
0.00449980200871162	0.539867178267011	0.0108383298086107	0.00449980200871162	0.968815754306737	0.0110989274743698	0.00449980200871162	0.358463680452542	0.0339353318430097	0.00449980200871162	0.512772338805946	0.0160148514581892	0.00449980200871162	0.991059462766413	0.00876612235833342	0.00449980200871162	0.477484644207059	0.0462211740955416	0.00449982000719971	0.532047624174485	0.0157956299712473	0.00449982000719971	0.989201118082756	0.0126034453527767	0.00449982000719971	0.475711231534497	0.0369445166238771
0.00489978440948598	0.526690964902929	0.0146777359460386	0.00489978440948598	0.962877408826627	0.00661108108027662	0.00489978440948598	0.449173117763859	0.0298163712323482	0.00489978440948598	0.534258748055068	0.00880150877914245	0.00489978440948598	0.975075883050934	0.0120146789726352	0.00489978440948598	0.38533588561636	0.0331912715542937	0.00489980400783969	0.522384776924512	0.016889315405044	0.00489980400783969	0.974804918609267	0.0152641725406437	0.00489980400783969	0.460765518504075	0.051465199978431
0.00529976681026035	0.524336270400534	0.0128358564330029	0.00529976681026035	0.983281363214398	0.00869528519049398	0.00529976681026035	0.412752158570704	0.0375663126264383	0.00529976681026035	0.536850090361491	0.0114500761181985	0.00529976681026035	0.961790845880871	0.0116062347765837	0.00529976681026035	0.421817006271221	0.033060864550898	0.00529978800847966	0.52691870279731	0.0134355727105108	0.00529978800847966	0.960944402225208	0.0118736981854795	0.00529978800847966	0.36848925080773	0.0430089764665843
0.00569974921103471	0.517306848106428	0.0161844917991785	0.00569974921103471	0.957606889124365	0.0109117939087308	0.00569974921103471	0.429633480297271	0.0366446237888879	0.00569974921103471	0.527468226994275	0.0167326204445575	0.00569974921103471	0.953959089919461	0.0106870427227003	0.00569974921103471	0.351487965255622	0.0304557620908599	0.00569977200911963	0.549149993745774	0.010071570996055	0.00569977200911963	0.937168692705039	0.00930102097363386	0.00569977200911963	0.457878420013873	0.0387671672893565
