Fluorescin_Na_1_T0s_1.ptu	 	 	Fluorescin_Na_1_T0s_1.ptu (A)	 	 	Fluorescin_Na_1_T0s_1.ptu (B)	 	 	Fluorescin_Na_2_T302s_1.ptu	 	 	Fluorescin_Na_2_T302s_1.ptu (A)	 	 	Fluorescin_Na_2_T302s_1.ptu (B)	 	 	Fluorescin_Na_3_T604s_1.ptu	 	 	Fluorescin_Na_3_T604s_1.ptu (A)	 	 	Fluorescin_Na_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.00104995800167993	0.667836062454848	0.0245012804452287	0.00104995800167993	0.737133846431675	0.0129564964789595	0.00104995800167993	0.824242498566464	0.112962357259675	0.00104995380203271	0.569676531873834	0.0224123208413974	0.00104995380203271	0.71972115943538	0.0121356462971284	0.00104995380203271	0.410348632885571	0.0722366904544258	0.00104995380203271	0.553543563027903	0.0240117257533126	0.00104995380203271	0.69110301035601	0.0112310394880109	0.00104995380203271	0.380080522581715	0.056337318813547
0.00114995400183993	0.666956949878107	0.0274827535351621	0.00114995400183993	0.721671491033465	0.0147702551205165	0.00114995400183993	0.41606749529147	0.0999427918087247	0.0011499494022263	0.54171544626374	0.0226956977296623	0.0011499494022263	0.712230010842233	0.0107924531003937	0.0011499494022263	0.679661947338612	0.0898197663601194	0.0011499494022263	0.501443745495895	0.0171115252843579	0.0011499494022263	0.688443828628276	0.0106117280467506	0.0011499494022263	0.456581727777537	0.0521582059367603
0.00124995000199992	0.669198053001079	0.0283199217772908	0.00124995000199992	0.710879989711421	0.0120430772374801	0.00124995000199992	0.778292804592661	0.0868312412388997	0.00124994500241989	0.56634952557416	0.0196139087856768	0.00124994500241989	0.708053125531763	0.0114398575478927	0.00124994500241989	0.495712835938158	0.0672877458322287	0.00124994500241989	0.444808631823492	0.015327415897384	0.00124994500241989	0.70884215185959	0.00876215914691388	0.00124994500241989	0.382323389317358	0.0696675741526184
0.00134994600215991	0.659057630333262	0.0215158026680995	0.00134994600215991	0.715579098708877	0.00743968012335298	0.00134994600215991	0.653023909155961	0.116537010021528	0.00134994060261349	0.557862910192734	0.0239621868255369	0.00134994060261349	0.683231856028635	0.0120694730435453	0.00134994060261349	0.381379930270294	0.0634489423452139	0.00134994060261349	0.537441713687452	0.016970328839482	0.00134994060261349	0.685409689594813	0.0116648369100351	0.00134994060261349	0.526065152469142	0.0782708668656498
0.00144994200231991	0.669045141481105	0.0204419548357011	0.00144994200231991	0.724348710067481	0.0133684894034366	0.00144994200231991	0.543068918441864	0.0795933066564623	0.00144993620280708	0.544490266453649	0.016310983876089	0.00144993620280708	0.673323811444096	0.00883505791189317	0.00144993620280708	0.404233944302723	0.0752488673819533	0.00144993620280708	0.462562270672201	0.0171772731342687	0.00144993620280708	0.696516364490062	0.0102018240946553	0.00144993620280708	0.286506463569622	0.0642822869122756
0.0015999360025599	0.632587435234139	0.0165776525489095	0.0015999360025599	0.70718215244211	0.00808740922161986	0.0015999360025599	0.487776424868386	0.0913682126899942	0.00159992960309746	0.567781850419148	0.0127665457800699	0.00159992960309746	0.699656504364742	0.005506818467539	0.00159992960309746	0.5230283679971	0.0572158603242073	0.00159992960309746	0.502824628390609	0.014374008117597	0.00159992960309746	0.682412963104855	0.00768301890437101	0.00159992960309746	0.477593561958066	0.0528917832883256
0.00179992800287988	0.626127962928926	0.0155086512390114	0.00179992800287988	0.708319134267742	0.00919449277528681	0.00179992800287988	0.68933077659258	0.0631521016898319	0.00179992080348465	0.53688738524565	0.0139887653710723	0.00179992080348465	0.699956291909417	0.00627293358975559	0.00179992080348465	0.506468778471062	0.0683424836252177	0.00179992080348465	0.495821801385916	0.01070135856229	0.00179992080348465	0.685510304111548	0.00683386389989321	0.00179992080348465	0.444125258401678	0.0530681338168957
0.00199992000319987	0.618147953890484	0.0160193274566985	0.00199992000319987	0.682856306879745	0.00882225781694247	0.00199992000319987	0.443340366355608	0.07231085712849	0.00199991200387183	0.548879819052436	0.013048962048869	0.00199991200387183	0.673362773360485	0.00960156251722229	0.00199991200387183	0.437016374609874	0.0577872056630149	0.00199991200387183	0.47503627746293	0.010153920184697	0.00199991200387183	0.667424259985461	0.00686824743761096	0.00199991200387183	0.367299072249953	0.0399764274590843
0.00219991200351986	0.627032166454174	0.0156598134012932	0.00219991200351986	0.703113920496438	0.00894872576719184	0.00219991200351986	0.53699243072148	0.0467459054896877	0.00219990320425901	0.554302934687362	0.0179081295976588	0.00219990320425901	0.660951106230296	0.0100974463653204	0.00219990320425901	0.604594849120914	0.0404030196624649	0.00219990320425901	0.498748667343298	0.0124242833496579	0.00219990320425901	0.667205153989874	0.006814580456989	0.00219990320425901	0.508457210262097	0.0361540835114905
0.00239990400383985	0.605013416267574	0.014223562864562	0.00239990400383985	0.689694401591263	0.00767261006959108	0.00239990400383985	0.620863058124227	0.0679204293118184	0.0023998944046462	0.543856177488166	0.0115164812105442	0.0023998944046462	0.664697573405044	0.0059320973571858	0.0023998944046462	0.516041454665939	0.0724086890373469	0.0023998944046462	0.451987043142555	0.012488012347472	0.0023998944046462	0.659250254963409	0.00966038278044108	0.0023998944046462	0.37100594708608	0.0652791697212475
0.00259989600415983	0.615442545415202	0.0127995636654731	0.00259989600415983	0.688123758597315	0.0105280382782831	0.00259989600415983	0.570919189120946	0.0589717932596414	0.00259988560503338	0.540178877273736	0.0118803974515077	0.00259988560503338	0.666796648850794	0.00556532016272701	0.00259988560503338	0.446280337042657	0.071936558953726	0.00259988560503338	0.491105082104221	0.0163014079594397	0.00259988560503338	0.647234726413949	0.00800564902809463	0.00259988560503338	0.446651614225167	0.0383594485865036
0.00279988800447982	0.63085761709659	0.0094595955213847	0.00279988800447982	0.670976844060591	0.00570216624825702	0.00279988800447982	0.499353322551787	0.0702556153101322	0.00279987680542056	0.532764892847948	0.0145144764639791	0.00279987680542056	0.663884506461966	0.00622597522487038	0.00279987680542056	0.456467734922044	0.0644156817149176	0.00279987680542056	0.469961306255166	0.0130561359267327	0.00279987680542056	0.651088422201935	0.00840070974777222	0.00279987680542056	0.374191910533484	0.0522423723239213
0.00299988000479981	0.616966130519171	0.0149734784387209	0.00299988000479981	0.672579528171124	0.00869416506028365	0.00299988000479981	0.458177399893883	0.0617106307637889	0.00299986800580774	0.537898075874314	0.0194530814321143	0.00299986800580774	0.65415933562988	0.00630765712454137	0.00299986800580774	0.333161418120277	0.0619446689026928	0.00299986800580774	0.481284589593978	0.0100577372028872	0.00299986800580774	0.638674722935681	0.00822641928670535	0.00299986800580774	0.341381451970158	0.0461425020240196
0.0031998720051198	0.643032539639759	0.0176425605815281	0.0031998720051198	0.674895590933985	0.00883649142198467	0.0031998720051198	0.471131998794747	0.0436093726031208	0.00319985920619493	0.524857960499106	0.0154267517244714	0.00319985920619493	0.663322060775006	0.00781236438627758	0.00319985920619493	0.439855433500415	0.0601304132985632	0.00319985920619493	0.479633518763146	0.0176870003206272	0.00319985920619493	0.638104374399087	0.00637287148906789	0.00319985920619493	0.439835318632246	0.0470041300329452
0.00339986400543978	0.555286990642915	0.016486080803161	0.00339986400543978	0.661612582197833	0.00627687532392525	0.00339986400543978	0.590987059269152	0.0750955394200424	0.00339985040658211	0.54359791759496	0.0168164196939705	0.00339985040658211	0.653623311389092	0.00553955335081727	0.00339985040658211	0.478740220181773	0.0810733445517353	0.00339985040658211	0.46543315549075	0.0106743609301588	0.00339985040658211	0.624614040118387	0.00810161488799116	0.00339985040658211	0.34956428009633	0.0290409833140393
0.00369985200591976	0.612967254766364	0.0140015225507537	0.00369985200591976	0.665162268774803	0.00451131428288399	0.00369985200591976	0.573207032825917	0.0392528333028249	0.00369983720716289	0.545522878991137	0.0115681440513477	0.00369983720716289	0.633442344584589	0.00591820893379508	0.00369983720716289	0.501451739107678	0.0351802172967351	0.00369983720716289	0.436258875594851	0.00980798559091986	0.00369983720716289	0.619913020615492	0.00539238852201909	0.00369983720716289	0.361117293136466	0.030442798964901
0.00409983600655974	0.586930122124317	0.0104268387531178	0.00409983600655974	0.655787185157471	0.00506385999069992	0.00409983600655974	0.580407912352338	0.0570040602892285	0.00409981960793725	0.517939670992524	0.0106015999976364	0.00409981960793725	0.625481210325436	0.00565081796971363	0.00409981960793725	0.539801365509728	0.0298501208465957	0.00409981960793725	0.468299346758771	0.0104789545820848	0.00409981960793725	0.61174361482366	0.00584674317654246	0.00409981960793725	0.390125941859933	0.0495344787780214
0.00449982000719971	0.576341360864252	0.0109746694223408	0.00449982000719971	0.645233265168096	0.00545834208532477	0.00449982000719971	0.519152270644375	0.0500038788054373	0.00449980200871162	0.511491952377745	0.0117469284465675	0.00449980200871162	0.631164048515481	0.00564596540857814	0.00449980200871162	0.520619316787536	0.0539100082049962	0.00449980200871162	0.455528381251381	0.0105000071073577	0.00449980200871162	0.613100164884979	0.00389980882370503	0.00449980200871162	0.383060195003661	0.0253442084622765
0.00489980400783969	0.572337032026399	0.00888183451872512	0.00489980400783969	0.62735039925757	0.00687394838095876	0.00489980400783969	0.594375805393099	0.0657216704104019	0.00489978440948598	0.509878503866925	0.00992196729758429	0.00489978440948598	0.622229553934588	0.00538141609326049	0.00489978440948598	0.463724776331474	0.0509564215729685	0.00489978440948598	0.461889043913057	0.00855932775991604	0.00489978440948598	0.604746991099385	0.00585175623597018	0.00489978440948598	0.302820481823669	0.026400565034454
0.00529978800847966	0.547295399568826	0.0121846938689575	0.00529978800847966	0.628400412463187	0.00421112120070833	0.00529978800847966	0.612644722817191	0.0512040231573638	0.00529976681026035	0.497326599856514	0.00961224816890793	0.00529976681026035	0.606486855166802	0.00501908992632703	0.00529976681026035	0.557629320203426	0.0390980162999343	0.00529976681026035	0.420938443730851	0.0112326675230661	0.00529976681026035	0.599860757603334	0.00607117922349287	0.00529976681026035	0.36203193728213	0.0415693123839661
0.00569977200911963	0.553381999172644	0.0121564026470289	0.00569977200911963	0.623328981683615	0.00635420083339873	0.00569977200911963	0.416794185692622	0.0317069790440972	0.00569974921103471	0.501152441184308	0.0108216570219322	0.00569974921103471	0.600846667178014	0.00558367245218928	0.00569974921103471	0.476526645411037	0.0377729629110455	0.00569974921103471	0.420721615993669	0.00876533931376745	0.00569974921103471	0.598356608485323	0.0043833071021177	0.00569974921103471	0.370591793801573	0.0398427937516847
0.00609975600975961	0.53788787771307	0.0108493208334851	0.00609975600975961	0.61488306335082	0.00471385556892589	0.00609975600975961	0.46593107153491	0.0538455426295521	0.00609973161180908	0.477759322740595	0.00778821700703114	0.00609973161180908	0.592324564831563	0.00637772986634252	0.00609973161180908	0.408090409860221	0.0484811385282625	0.00609973161180908	0.414567621724839	0.0102296272714536	0.00609973161180908	0.595609445319492	0.00478502473123887	0.00609973161180908	0.341902336494975	0.0428924778117554
0.00649974001039958	0.551899538974503	0.0114915066579962	0.00649974001039958	0.616539778214266	0.00307050059875163	0.00649974001039958	0.557797143398755	0.0349104119601855	0.00649971401258345	0.50009344648186	0.0106480542731649	0.00649971401258345	0.587231327237142	0.00518331799424756	0.00649971401258345	0.45479455548288	0.0452800667614005	0.00649971401258345	0.421203591192828	0.011211135084206	0.00649971401258345	0.5801814667067	0.00593937859423431	0.00649971401258345	0.396441137489466	0.0262800363083955
0.00689972401103956	0.552603145880773	0.0123331657776677	0.00689972401103956	0.603274970487945	0.00650996289192961	0.00689972401103956	0.596197690674561	0.0452804724680466	0.00689969641335781	0.466828751330464	0.0121513592119642	0.00689969641335781	0.586596969066054	0.00664132026487064	0.00689969641335781	0.344808098949935	0.0480332966345252	0.00689969641335781	0.41662897582108	0.00852320539506836	0.00689969641335781	0.564393167667574	0.00551993215790133	0.00689969641335781	0.331735982571727	0.033017321969476
0.00729970801167953	0.536505999314862	0.0102431715103496	0.00729970801167953	0.595813033334699	0.00508042538872331	0.00729970801167953	0.53859273605593	0.0481508402481331	0.00729967881413218	0.472251768782169	0.00898319216625547	0.00729967881413218	0.579521336093337	0.00340234732226806	0.00729967881413218	0.456042657883388	0.0405681092105002	0.00729967881413218	0.417918832501317	0.0115317975461899	0.00729967881413218	0.566593546577473	0.00505984456937867	0.00729967881413218	0.413104379989618	0.0362559666771218
0.00789968401263949	0.528509261714778	0.00846872748827117	0.00789968401263949	0.586044786634128	0.00427366764715019	0.00789968401263949	0.52754497873541	0.0460942965499993	0.00789965241529373	0.461251433516738	0.00640715045180368	0.00789965241529373	0.575823900625717	0.00204251061819604	0.00789965241529373	0.385827218886629	0.0281508663837521	0.00789965241529373	0.412929912541238	0.00720530588919755	0.00789965241529373	0.566206188920378	0.00345474711739715	0.00789965241529373	0.354598904848642	0.0206139736444806
0.00869965201391944	0.516253328520155	0.0108179751895478	0.00869965201391944	0.574038400665546	0.00461365154255188	0.00869965201391944	0.513368262342059	0.0491238392439823	0.00869961721684246	0.457383589193019	0.00869338008837575	0.00869961721684246	0.55445171067219	0.00378286950207223	0.00869961721684246	0.457443810804166	0.0259634831318553	0.00869961721684246	0.407193423880168	0.00863591243341704	0.00869961721684246	0.547453006523449	0.00334589328165704	0.00869961721684246	0.335536405814097	0.0280737931485101
0.00949962001519939	0.522029100155953	0.0094074176793799	0.00949962001519939	0.575864882562325	0.00453138438849894	0.00949962001519939	0.484478147507545	0.0371171172758571	0.00949958201839119	0.458242215793677	0.00583097634336126	0.00949958201839119	0.553055858553406	0.00341007342205275	0.00949958201839119	0.391462458505729	0.0272100603891911	0.00949958201839119	0.404986171160719	0.00612102846567536	0.00949958201839119	0.544859902614199	0.00262075816914833	0.00949958201839119	0.316236497705039	0.0225604094290767
0.0102995880164793	0.503570827598161	0.00763186552271047	0.0102995880164793	0.55981045327408	0.00280882589678775	0.0102995880164793	0.465850917898104	0.0287528967052996	0.0102995468199399	0.440114751066019	0.00821509868688801	0.0102995468199399	0.542619195604747	0.00335839380904488	0.0102995468199399	0.411122711668816	0.028733556804811	0.0102995468199399	0.390505096475332	0.00517072359869751	0.0102995468199399	0.544515863246725	0.00308892649437066	0.0102995468199399	0.373930029125099	0.0241045824553753
0.0110995560177593	0.519049442071911	0.00671511914394231	0.0110995560177593	0.549961856514858	0.00292921786010053	0.0110995560177593	0.461068757429161	0.0271472149294956	0.0110995116214887	0.448170872894678	0.00579629678439674	0.0110995116214887	0.53184649251882	0.00390284660807137	0.0110995116214887	0.358212102575777	0.0219875559989268	0.0110995116214887	0.389528458097098	0.00657862548343562	0.0110995116214887	0.520751654970893	0.00424021133016463	0.0110995116214887	0.378487076076203	0.0261394666991255
0.0118995240190392	0.495735346567742	0.00786464602465485	0.0118995240190392	0.54178526329239	0.00452715781997415	0.0118995240190392	0.465889518974743	0.0307204173492501	0.0118994764230374	0.422805993041843	0.00756384596716325	0.0118994764230374	0.526993685336337	0.00365636369174632	0.0118994764230374	0.390558663825598	0.0317243910946963	0.0118994764230374	0.387839542408713	0.0088431334526189	0.0118994764230374	0.510833686169377	0.00327329751922053	0.0118994764230374	0.313635947335116	0.0186384631747175
0.0126994920203192	0.483932058992216	0.00791897768849066	0.0126994920203192	0.534196568715329	0.00347592248352887	0.0126994920203192	0.445438626829837	0.032923209425549	0.0126994412245861	0.421710041146401	0.00847873734813245	0.0126994412245861	0.516332253454694	0.00286734348210687	0.0126994412245861	0.361588384097908	0.0304051293071692	0.0126994412245861	0.374635167606372	0.00633350477239574	0.0126994412245861	0.512284333888933	0.00384866887167042	0.0126994412245861	0.32422049639137	0.0307058364147269
0.0134994600215991	0.497701105083523	0.00768444922520375	0.0134994600215991	0.524609869442718	0.00356999636622512	0.0134994600215991	0.402283029336692	0.0219428201322911	0.0134994060261349	0.413448948483321	0.006588810821979	0.0134994060261349	0.510885915592395	0.00436165232729311	0.0134994060261349	0.373729457690119	0.0345981696904409	0.0134994060261349	0.371190291093574	0.00695716254519506	0.0134994060261349	0.497468684900237	0.00141142234719096	0.0134994060261349	0.362583360087803	0.033610535519957
0.0142994280228791	0.463150182004273	0.0071817923090037	0.0142994280228791	0.516159700462288	0.0028549230564458	0.0142994280228791	0.455182711264764	0.0361906883498191	0.0142993708276836	0.416343650326798	0.00534071409078643	0.0142993708276836	0.51285010221516	0.00281419222980788	0.0142993708276836	0.402359380682582	0.0270318282184324	0.0142993708276836	0.372575504886105	0.00656791439579278	0.0142993708276836	0.491697411364824	0.0033087412008552	0.0142993708276836	0.333089253745156	0.026942805734325
0.015099396024159	0.461108397417047	0.0085050179972391	0.015099396024159	0.509825396698875	0.00511145868396954	0.015099396024159	0.478673620116476	0.0312286848182268	0.0150993356292323	0.406664550353126	0.00941646880817023	0.0150993356292323	0.500562514559712	0.00257356073070113	0.0150993356292323	0.407936179460194	0.0270674697237387	0.0150993356292323	0.357986298533761	0.00645803634537581	0.0150993356292323	0.485048358923837	0.00418226749311225	0.0150993356292323	0.315104067115574	0.0253535499444124
0.016299348026079	0.446564819892285	0.00646558955020073	0.016299348026079	0.499006616973576	0.00218028856443069	0.016299348026079	0.463495220613137	0.0263859285019112	0.0162992828315554	0.386346550299534	0.00620146899223557	0.0162992828315554	0.482134641771586	0.00239265233023872	0.0162992828315554	0.354687031509517	0.0268400750031619	0.0162992828315554	0.349214577777013	0.00415507504013207	0.0162992828315554	0.477753890777078	0.00252370262450173	0.0162992828315554	0.300829263789153	0.0255668751778933
0.0178992840286389	0.44351463202984	0.0061840746375263	0.0178992840286389	0.479510542423907	0.00221251385589344	0.0178992840286389	0.453179562238303	0.0176461980434702	0.0178992124346529	0.38353675253292	0.00353103642081739	0.0178992124346529	0.469961313416745	0.00216898886704569	0.0178992124346529	0.368624480325363	0.0211516252351718	0.0178992124346529	0.337590122885164	0.00425005716098937	0.0178992124346529	0.467438859288352	0.00274346042848986	0.0178992124346529	0.296478664990634	0.0178843817931756
0.0194992200311987	0.435501283457616	0.00621476025389911	0.0194992200311987	0.474435024662041	0.00334357442717883	0.0194992200311987	0.389197035539243	0.0185194414001534	0.0194991420377503	0.373153795767223	0.00489366291444055	0.0194991420377503	0.45815235087295	0.00205109769847067	0.0194991420377503	0.362976814551811	0.0160605558969133	0.0194991420377503	0.32748834204213	0.00597644015453022	0.0194991420377503	0.455375496275043	0.00201702487654333	0.0194991420377503	0.312846675893829	0.0141125868286865
0.0210991560337586	0.427524472346831	0.00406457090481073	0.0210991560337586	0.456720072814541	0.00204290922055645	0.0210991560337586	0.422621867863483	0.0303845065809555	0.0210990716408478	0.35261486883101	0.005945695273795	0.0210990716408478	0.451349103690958	0.00238206197739806	0.0210990716408478	0.332890096994837	0.0167182820972007	0.0210990716408478	0.319009001075062	0.00404600727081255	0.0210990716408478	0.438189231556252	0.00334030284492548	0.0210990716408478	0.295615647946039	0.0227544744783938
0.0226990920363185	0.405309352345033	0.00637989076906967	0.0226990920363185	0.445716512450002	0.0020825766942253	0.0226990920363185	0.37987074769092	0.0175284753949822	0.0226990012439453	0.357247275368707	0.00616113433285932	0.0226990012439453	0.43719607422204	0.00265601656917305	0.0226990012439453	0.319659902179024	0.0126449305661196	0.0226990012439453	0.308856074166005	0.00294946660146016	0.0226990012439453	0.422322093229843	0.00215348927381651	0.0226990012439453	0.309231473694422	0.0192398711588636
0.0242990280388784	0.401066673737893	0.00556679047644316	0.0242990280388784	0.435562962892665	0.00221423713369828	0.0242990280388784	0.377077656820766	0.0207952948060676	0.0242989308470427	0.341597977843684	0.00516275778806779	0.0242989308470427	0.41725906358922	0.00312539193487719	0.0242989308470427	0.343318621914747	0.0197927634268572	0.0242989308470427	0.309598251347138	0.00675542518816261	0.0242989308470427	0.408981657366482	0.00276548535810579	0.0242989308470427	0.27929830633772	0.0168194558050342
0.0258989640414383	0.387638725398007	0.0056145179626828	0.0258989640414383	0.421176487599483	0.00312364329675799	0.0258989640414383	0.33499956357857	0.0253922812481183	0.0258988604501402	0.334214983538248	0.0075045939758127	0.0258988604501402	0.416162575260923	0.0022285900954408	0.0258988604501402	0.308959251929681	0.0222912638919789	0.0258988604501402	0.295655521597154	0.00489783003403458	0.0258988604501402	0.407424454054167	0.00247723821610345	0.0258988604501402	0.299145014591182	0.0125626791623527
0.0274989000439982	0.374802831975631	0.0067119416918389	0.0274989000439982	0.409263848497066	0.00211660494306382	0.0274989000439982	0.354907391326374	0.017814030630368	0.0274987900532377	0.331180258630217	0.00525772620140155	0.0274987900532377	0.399404310112611	0.00264425920685622	0.0274987900532377	0.337035085878926	0.0226494805929071	0.0274987900532377	0.29253175119341	0.00465962449698914	0.0274987900532377	0.395159532772504	0.00297089106742372	0.0274987900532377	0.264091839376632	0.0158677382783782
0.0290988360465581	0.359825517998746	0.00643131475436046	0.0290988360465581	0.403637594547378	0.00253461426433487	0.0290988360465581	0.301804192011989	0.0201100624310366	0.0290987196563351	0.31742922394055	0.00424888337229499	0.0290987196563351	0.39932350715637	0.00273852160917673	0.0290987196563351	0.308435840125999	0.02085751581865	0.0290987196563351	0.275899493108749	0.00382813985555436	0.0290987196563351	0.389065187785468	0.00171383919603896	0.0290987196563351	0.298213175883696	0.0155876636470481
0.030698772049118	0.353952946120574	0.00591988544913381	0.030698772049118	0.393859077881533	0.00298310251049399	0.030698772049118	0.379818069924566	0.0199226076359099	0.0306986492594326	0.316984744824623	0.0051997252125557	0.0306986492594326	0.386330868783168	0.00215143823594456	0.0306986492594326	0.307264792059888	0.017949222109274	0.0306986492594326	0.278702259505223	0.00509982998024666	0.0306986492594326	0.37658481277681	0.00263411146470855	0.0306986492594326	0.248654034411334	0.0169890914183851
0.0330986760529579	0.355971331619318	0.00289358398514463	0.0330986760529579	0.383915291829627	0.00183086555913718	0.0330986760529579	0.307526999403519	0.0136771719808685	0.0330985436640788	0.293836828302192	0.00314458686808004	0.0330985436640788	0.373013719151609	0.00193705335335031	0.0330985436640788	0.287844764255033	0.0174216744805987	0.0330985436640788	0.269360087917015	0.00310544274127349	0.0330985436640788	0.364653327716343	0.00174798968094413	0.0330985436640788	0.25859281534931	0.0107941579736942
0.0362985480580777	0.334160592061898	0.00349613123370101	0.0362985480580777	0.36246490252711	0.00211434080165441	0.0362985480580777	0.323562541351305	0.0115033622806614	0.0362984028702737	0.283763517614393	0.00256723059410735	0.0362984028702737	0.35771625960847	0.00141437225309837	0.0362984028702737	0.274206260531419	0.0106967957717672	0.0362984028702737	0.252226303436889	0.00339016913375409	0.0362984028702737	0.350807620843917	0.00212041239377598	0.0362984028702737	0.240565082500072	0.0122989284122419
0.0394984200631975	0.32052970953239	0.0041629778185742	0.0394984200631975	0.349471054175627	0.00196331811912033	0.0394984200631975	0.33794074124108	0.021805473162361	0.0394982620764686	0.273874169357729	0.00229191918361153	0.0394982620764686	0.34301735426616	0.00198342239749167	0.0394982620764686	0.257128317422291	0.0173559404422858	0.0394982620764686	0.242079763975925	0.00307402414404533	0.0394982620764686	0.337317562150795	0.00201689481042326	0.0394982620764686	0.225425993168115	0.0116438941407982
0.0426982920683173	0.304759706952581	0.00363811319206433	0.0426982920683173	0.335767219374064	0.0022962276701778	0.0426982920683173	0.293568622106203	0.0158699721792115	0.0426981212826636	0.269392045863023	0.00265887275054656	0.0426981212826636	0.327810950997068	0.00177745614977154	0.0426981212826636	0.251443891456842	0.0113970970059406	0.0426981212826636	0.238979844492969	0.00374485891446542	0.0426981212826636	0.321521753762631	0.00203886060377052	0.0426981212826636	0.23476334806688	0.011137100678071
0.0458981640734371	0.299145459137562	0.0034661634140252	0.0458981640734371	0.327115807535396	0.00261153912439643	0.0458981640734371	0.304309583840916	0.0189455611738189	0.0458979804888585	0.25860781371801	0.0038330370615125	0.0458979804888585	0.315375789573182	0.0021276762633475	0.0458979804888585	0.253553821575453	0.0111277508494943	0.0458979804888585	0.225098736887685	0.00276270853954354	0.0458979804888585	0.309717400322644	0.00195405758935986	0.0458979804888585	0.205461720656392	0.0143213471543835
0.0490980360785569	0.294126015360612	0.00449184283850246	0.0490980360785569	0.309318090949652	0.00170412639513472	0.0490980360785569	0.238912686173812	0.0176429857347066	0.0490978396950534	0.245893798087368	0.00376168403517181	0.0490978396950534	0.303418992177467	0.00167555422741664	0.0490978396950534	0.264812798398879	0.0156752772255233	0.0490978396950534	0.213536308675091	0.00346296534049191	0.0490978396950534	0.300932127136064	0.00151072992801691	0.0490978396950534	0.221580303375604	0.0168121780521181
0.0522979080836767	0.276290530691622	0.0042355094890576	0.0522979080836767	0.304492166266981	0.00140455997431129	0.0522979080836767	0.282934528986587	0.0190015635944066	0.0522976989012483	0.240935361167885	0.00171493982108672	0.0522976989012483	0.291506557232669	0.00242038826893178	0.0522976989012483	0.205233102665395	0.0171892374115098	0.0522976989012483	0.210898317489304	0.00244274050849898	0.0522976989012483	0.290433423242019	0.00143999352233572	0.0522976989012483	0.196381155728401	0.0100016019593684
0.0554977800887964	0.265961303981716	0.00447957784185329	0.0554977800887964	0.292356898916011	0.00184834622614453	0.0554977800887964	0.273433940566309	0.0182937917255167	0.0554975581074433	0.226405191418501	0.00391671541564695	0.0554975581074433	0.285992202320825	0.00149819415840603	0.0554975581074433	0.228140061008154	0.0120993615127473	0.0554975581074433	0.199524849310302	0.0035331926704827	0.0554975581074433	0.279688723925207	0.00211707007844388	0.0554975581074433	0.216475214663174	0.0124199059119025
0.0586976520939162	0.257119918810857	0.00367926430672353	0.0586976520939162	0.282502475773768	0.00180439198066139	0.0586976520939162	0.244900453409177	0.0172463752584852	0.0586974173136382	0.223286063150427	0.00298770373933515	0.0586974173136382	0.273175744238281	0.00228138167856708	0.0586974173136382	0.234611849644237	0.0131795706754192	0.0586974173136382	0.200463402962958	0.0027555976098964	0.0586974173136382	0.270763137147599	0.00244829669904903	0.0586974173136382	0.184364748463854	0.01219966233241
0.061897524099036	0.250486521541728	0.00380993518520403	0.061897524099036	0.271117090308529	0.00195766416142729	0.061897524099036	0.248470315510897	0.016955467746607	0.0618972765198331	0.213793421154098	0.00336790380047522	0.0618972765198331	0.263785740337608	0.00276063003320445	0.0618972765198331	0.179293046203725	0.018574255929575	0.0618972765198331	0.197728761089035	0.00281895927992636	0.0618972765198331	0.26138106031739	0.00228261620157151	0.0618972765198331	0.193485870837318	0.0112166424605336
0.0666973321067157	0.237624383569697	0.00251930613931517	0.0666973321067157	0.262624592784765	0.00148564604948239	0.0666973321067157	0.224552372858377	0.0122715861562173	0.0666970653291255	0.204725731583769	0.00251189356829616	0.0666970653291255	0.25215980086531	0.001210626730615	0.0666970653291255	0.194357313118156	0.0100498109927427	0.0666970653291255	0.181991623078631	0.00364692135494749	0.0666970653291255	0.250066213300235	0.00124448099801185	0.0666970653291255	0.167248541848494	0.00952381554641858
0.0730970761169553	0.225669141133186	0.00243413616170801	0.0730970761169553	0.246148339099734	0.00181005208474129	0.0730970761169553	0.229827983543641	0.0135049420498147	0.0730967837415154	0.192864325032463	0.00264902669365032	0.0730967837415154	0.24018794190456	0.00118116202473601	0.0730967837415154	0.19275889579664	0.00900237209476578	0.0730967837415154	0.173741092323079	0.00211315551593045	0.0730967837415154	0.235571228886204	0.0014325783403045	0.0730967837415154	0.160682397763269	0.00640130062559335
0.0794968201271949	0.213328626024464	0.002898644258849	0.0794968201271949	0.2333656469594	0.00130016833744856	0.0794968201271949	0.196108593412137	0.0129915812154312	0.0794965021539052	0.186424892242527	0.00241890727507071	0.0794965021539052	0.226033092436599	0.00113276923397356	0.0794965021539052	0.181550348439655	0.00850266455698745	0.0794965021539052	0.160120603113767	0.00212819983311625	0.0794965021539052	0.223787303101741	0.000988620573923152	0.0794965021539052	0.165246868929409	0.0081105522644807
