40k_dextran_1_T0s_1.ptu	 	 	40k_dextran_1_T0s_1.ptu (A)	 	 	40k_dextran_1_T0s_1.ptu (B)	 	 	40k_dextran_2_T302s_1.ptu	 	 	40k_dextran_2_T302s_1.ptu (A)	 	 	40k_dextran_2_T302s_1.ptu (B)	 	 	40k_dextran_3_T604s_1.ptu	 	 	40k_dextran_3_T604s_1.ptu (A)	 	 	40k_dextran_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.00369983720716289	1.10419017569992	0.0186892354240802	0.00369983720716289	1.57994447267666	0.0132449997599972	0.00369983720716289	1.07475004282189	0.0807268328134557	0.00369983720716289	0.964067709922502	0.0170238227538416	0.00369983720716289	1.51450427061194	0.010240981896515	0.00369983720716289	0.776776919034874	0.0415904671715878	0.00369983720716289	0.842698824647917	0.0170798721867263	0.00369983720716289	1.48489899558462	0.012198013016415	0.00369983720716289	0.567392370483308	0.0525117122934324
0.00409981960793725	1.16212276261874	0.0173208672251959	0.00409981960793725	1.55449835781059	0.0132597636491194	0.00409981960793725	0.984502360638489	0.0696442924929091	0.00409981960793725	0.94580909399405	0.0181112443840873	0.00409981960793725	1.51256428749581	0.00928441425569514	0.00409981960793725	0.676467569086021	0.055125915295836	0.00409981960793725	0.828465559691782	0.0153352797980076	0.00409981960793725	1.46644052098028	0.00838287584012698	0.00409981960793725	0.588030059048596	0.0510068790970098
0.00449980200871162	1.1117322167258	0.0241815906058202	0.00449980200871162	1.56636735570141	0.0145201194148314	0.00449980200871162	0.834275237072037	0.0919547097981376	0.00449980200871162	0.939302847901684	0.0157390511853852	0.00449980200871162	1.50562529414525	0.00862610725979858	0.00449980200871162	0.712017409116478	0.0537505956606721	0.00449980200871162	0.830143734393899	0.0156559174222915	0.00449980200871162	1.45201580706209	0.0172640685815627	0.00449980200871162	0.58898930146407	0.0472139242297276
0.00489978440948598	1.07492536507285	0.016961661942384	0.00489978440948598	1.55512857712448	0.0129922381976688	0.00489978440948598	0.80476420164262	0.0700485969975985	0.00489978440948598	0.937387650973531	0.0143162654644712	0.00489978440948598	1.50069603227214	0.0154623231197211	0.00489978440948598	0.657196693434053	0.0555187257452527	0.00489978440948598	0.858288472675575	0.0182178318716632	0.00489978440948598	1.45952138291964	0.0111618351563801	0.00489978440948598	0.527119872480544	0.040442960672024
0.00529976681026035	1.08717718599282	0.0234571092854131	0.00529976681026035	1.56302599842039	0.0115185657209778	0.00529976681026035	0.883511072055506	0.0499454168252542	0.00529976681026035	0.933207216168362	0.0139353548233005	0.00529976681026035	1.49892601048267	0.014590916983088	0.00529976681026035	0.738248862111715	0.0726909508092847	0.00529976681026035	0.859710876796025	0.0130051961502515	0.00529976681026035	1.47142104315323	0.0151989516856326	0.00529976681026035	0.625601739430863	0.0352364603703261
0.00569974921103471	1.09367074827751	0.0174101986653086	0.00569974921103471	1.52115817487833	0.0119786999505397	0.00569974921103471	0.80628990983634	0.0585541458712526	0.00569974921103471	0.911413407415808	0.0130996068687293	0.00569974921103471	1.49236881358721	0.0103628232703365	0.00569974921103471	0.662011262225281	0.036745125508059	0.00569974921103471	0.83818431729311	0.0185230319729455	0.00569974921103471	1.44015724906889	0.0107849955604504	0.00569974921103471	0.673462188791902	0.0463476138550997
0.00609973161180908	1.11366573856157	0.0203428580163882	0.00609973161180908	1.55463387474979	0.0120927464219332	0.00609973161180908	0.827844904511383	0.101817995035093	0.00609973161180908	0.930500227922422	0.00948096855034328	0.00609973161180908	1.46990485632266	0.0111019932002094	0.00609973161180908	0.576743604779596	0.0434422347984607	0.00609973161180908	0.81779628806542	0.0130757508424875	0.00609973161180908	1.43947464903976	0.014440567733449	0.00609973161180908	0.541205005892197	0.0498114713203795
0.00649971401258345	1.04846506926966	0.017925805717642	0.00649971401258345	1.52824179476318	0.0111015163480109	0.00649971401258345	0.875521288038514	0.0603987853396537	0.00649971401258345	0.934835535491982	0.016815206943131	0.00649971401258345	1.45949521841352	0.0111585732207558	0.00649971401258345	0.803873349626994	0.0534022922287881	0.00649971401258345	0.822806958927048	0.0182484257189124	0.00649971401258345	1.44391291158169	0.0142264933653897	0.00649971401258345	0.618209784184466	0.0497220747797971
0.00689969641335781	1.08065899223907	0.0188385633849422	0.00689969641335781	1.51970484487256	0.0115007759700999	0.00689969641335781	0.785203959305642	0.0730311111193603	0.00689969641335781	0.943471201485762	0.0101702827902742	0.00689969641335781	1.47913486816047	0.011978636187625	0.00689969641335781	0.685014630720529	0.0590563172810583	0.00689969641335781	0.823370244661379	0.017960627372736	0.00689969641335781	1.40448451571685	0.00985870059337738	0.00689969641335781	0.555350824247358	0.037864332346358
0.00729967881413218	1.08594157762939	0.0152179086051893	0.00729967881413218	1.51275382456911	0.0124100972552937	0.00729967881413218	0.965890098031095	0.0726608239935516	0.00729967881413218	0.941505806858978	0.0179419609950995	0.00729967881413218	1.45771326637694	0.00840819159654471	0.00729967881413218	0.703154925639612	0.0569262581369798	0.00729967881413218	0.835711476138908	0.0141358439669138	0.00729967881413218	1.41489746617589	0.00879245574896181	0.00729967881413218	0.600875849786999	0.0256610364227573
0.00789965241529373	1.08045546088107	0.0164273993853366	0.00789965241529373	1.51590622988786	0.0121390281499018	0.00789965241529373	0.843577021597309	0.0475456575051732	0.00789965241529373	0.917547159062369	0.0162004613819962	0.00789965241529373	1.46129327085882	0.00613272581765132	0.00789965241529373	0.673824595261951	0.0298317334413163	0.00789965241529373	0.826608550053257	0.010673819742595	0.00789965241529373	1.41801272911536	0.0104291872634993	0.00789965241529373	0.619326420381914	0.0374391129428357
0.00869961721684246	1.05775440348884	0.00979429760370171	0.00869961721684246	1.51601693103473	0.0135347355421455	0.00869961721684246	0.862449110042056	0.0591190956332295	0.00869961721684246	0.914632281211967	0.0156894402204998	0.00869961721684246	1.46537952877192	0.0103313263781414	0.00869961721684246	0.759280563713545	0.0276718578806296	0.00869961721684246	0.823160912820257	0.00773069167748482	0.00869961721684246	1.4206337738078	0.00855500061165795	0.00869961721684246	0.638785437107328	0.0322146976929746
0.00949958201839119	1.06127241111938	0.0165149308506071	0.00949958201839119	1.50008983549787	0.0100449272653119	0.00949958201839119	0.851099597849674	0.0347106437184753	0.00949958201839119	0.894452302316255	0.00999379238718347	0.00949958201839119	1.459500381154	0.00823294057951106	0.00949958201839119	0.776996921691522	0.036091209772669	0.00949958201839119	0.806295923664391	0.0157073075877866	0.00949958201839119	1.40741536033049	0.0102012141497689	0.00949958201839119	0.611814629547209	0.0314793044703057
0.0102995468199399	1.0543522180496	0.0176256517089205	0.0102995468199399	1.49681113449549	0.00635450390324871	0.0102995468199399	0.865993641881009	0.0556328818446473	0.0102995468199399	0.906425060805733	0.0138636162564789	0.0102995468199399	1.45491990689422	0.00899907189151942	0.0102995468199399	0.675788074338137	0.0370709994344417	0.0102995468199399	0.811863117701142	0.00935414699711324	0.0102995468199399	1.38561233166221	0.00732384540653029	0.0102995468199399	0.621290216393371	0.0335246505414827
0.0110995116214887	1.05558626496313	0.0167001833232219	0.0110995116214887	1.46892049163443	0.010787705641721	0.0110995116214887	0.828276538428651	0.0304637199354856	0.0110995116214887	0.921326224383686	0.0135940610188196	0.0110995116214887	1.42086486002869	0.00795100108241584	0.0110995116214887	0.621598419569226	0.0293723969652668	0.0110995116214887	0.785615743116349	0.00875954469238912	0.0110995116214887	1.39257528677139	0.0106788906427696	0.0110995116214887	0.585670703487376	0.0304031335308446
0.0118994764230374	1.03321543885033	0.0136829684853999	0.0118994764230374	1.49358602207763	0.0102234641111976	0.0118994764230374	0.81403134812636	0.0548801574341732	0.0118994764230374	0.917637916556601	0.0130719301702313	0.0118994764230374	1.44227405593058	0.0100747258441305	0.0118994764230374	0.757614664357578	0.0250415463668566	0.0118994764230374	0.813461173587496	0.0114897425274035	0.0118994764230374	1.36634944232205	0.00786988484028474	0.0118994764230374	0.594364596973847	0.0273280174781313
0.0126994412245861	1.04647281189412	0.0143087282506618	0.0126994412245861	1.48143984998793	0.0100340537931481	0.0126994412245861	0.813957554450745	0.0335718988820683	0.0126994412245861	0.912644578453928	0.0113799366452075	0.0126994412245861	1.43944837948945	0.00830589389974268	0.0126994412245861	0.706172537625894	0.0366088466554755	0.0126994412245861	0.808341113457506	0.0132032174868646	0.0126994412245861	1.38696160857719	0.010833763305378	0.0126994412245861	0.600256080510735	0.0276889596744576
0.0134994060261349	1.05151998401882	0.0115675597728542	0.0134994060261349	1.46088191411274	0.0120187105225456	0.0134994060261349	0.906276939069342	0.0346651193719038	0.0134994060261349	0.918034015884994	0.00864595309865275	0.0134994060261349	1.41912402815283	0.00964721491420034	0.0134994060261349	0.681082350899281	0.0328777532490843	0.0134994060261349	0.791664806001486	0.0114291125776406	0.0134994060261349	1.37243017246402	0.00647349879866745	0.0134994060261349	0.513771226805002	0.0387300081384499
0.0142993708276836	1.04311084330423	0.0158623460699945	0.0142993708276836	1.48182184763341	0.0081362375521704	0.0142993708276836	0.764025097281958	0.0518690923667684	0.0142993708276836	0.903205980039646	0.0148181829095027	0.0142993708276836	1.41083914993752	0.0118318188359162	0.0142993708276836	0.672569438917415	0.0366624396485648	0.0142993708276836	0.808611962866244	0.0106516154700054	0.0142993708276836	1.3752433678475	0.0124742458939237	0.0142993708276836	0.584851667482753	0.0354617863021421
0.0150993356292323	1.04526153237522	0.012994341903473	0.0150993356292323	1.47329798412264	0.0111375516954796	0.0150993356292323	0.830357083982639	0.0588190324173828	0.0150993356292323	0.904687854930541	0.0121620364901985	0.0150993356292323	1.40132317596181	0.00710293353360986	0.0150993356292323	0.703944691504563	0.0463568513479228	0.0150993356292323	0.777175706796168	0.00989905441226608	0.0150993356292323	1.37906748874784	0.00835588780596723	0.0150993356292323	0.54675838533858	0.0465531693667037
0.0162992828315554	1.02675008798007	0.00640467210463597	0.0162992828315554	1.4409954631846	0.00675092434659194	0.0162992828315554	0.847464790078481	0.0355665565328197	0.0162992828315554	0.883685695013911	0.00948470141562937	0.0162992828315554	1.39976216729137	0.00571729725424985	0.0162992828315554	0.694064118486036	0.02477715493836	0.0162992828315554	0.771888661286261	0.0110576679642761	0.0162992828315554	1.35516787495936	0.00805517406114788	0.0162992828315554	0.611827401457595	0.0145547675300493
0.0178992124346529	1.04422007929284	0.0116541359529999	0.0178992124346529	1.4520504729374	0.00816529342384654	0.0178992124346529	0.818964350828831	0.040172368022788	0.0178992124346529	0.893480771365902	0.0081317220406704	0.0178992124346529	1.38539978169738	0.00756316483273833	0.0178992124346529	0.675789959581324	0.0248312850526835	0.0178992124346529	0.768327235661594	0.00807680653355046	0.0178992124346529	1.34499758871995	0.00621064979066814	0.0178992124346529	0.558448896063634	0.0239513120101334
0.0194991420377503	1.01542542690921	0.00908088135872412	0.0194991420377503	1.42602850554741	0.00734251409301329	0.0194991420377503	0.825465935993157	0.0355424751419352	0.0194991420377503	0.888787207747149	0.00832451185766981	0.0194991420377503	1.3862763364855	0.00539634722251507	0.0194991420377503	0.615910356019937	0.0281283167172587	0.0194991420377503	0.75584697703136	0.00759951364842404	0.0194991420377503	1.3397427559511	0.00405011457590117	0.0194991420377503	0.531246131020788	0.0252007254380924
0.0210990716408478	1.00215983106858	0.0119298633764692	0.0210990716408478	1.41674193384791	0.00534177280390888	0.0210990716408478	0.826676994654745	0.0354026477059073	0.0210990716408478	0.873765030611793	0.00699275244457727	0.0210990716408478	1.37627587180628	0.00498735393948614	0.0210990716408478	0.629512868493227	0.0324963047414771	0.0210990716408478	0.779560183851256	0.00919799419303699	0.0210990716408478	1.32974429701283	0.00691230431213953	0.0210990716408478	0.573633879857263	0.0265276521912461
0.0226990012439453	0.996324144364431	0.00950469175599435	0.0226990012439453	1.41460076849692	0.0067014487446758	0.0226990012439453	0.823220584469998	0.0307326761451817	0.0226990012439453	0.861734944037065	0.00922299234593025	0.0226990012439453	1.36448128707315	0.00511472497732269	0.0226990012439453	0.663419531742547	0.0329647734605985	0.0226990012439453	0.735222206417559	0.00688789355910237	0.0226990012439453	1.33503279734675	0.00629351676240817	0.0226990012439453	0.550614458875911	0.0146706600519943
0.0242989308470427	1.02273790559391	0.00748490944285271	0.0242989308470427	1.41734743453221	0.00664265427512151	0.0242989308470427	0.791536755243885	0.0335877284221568	0.0242989308470427	0.867652573612974	0.00856332803788573	0.0242989308470427	1.37010476987204	0.00659753868840209	0.0242989308470427	0.660221254647398	0.0340964538515748	0.0242989308470427	0.757549197679193	0.00577865165166513	0.0242989308470427	1.31747090902574	0.00736719651245569	0.0242989308470427	0.527100741699213	0.0280103538028068
0.0258988604501402	1.01940603432426	0.0116195981121289	0.0258988604501402	1.40721330385331	0.00826477452310734	0.0258988604501402	0.767559810615066	0.0260218545134685	0.0258988604501402	0.86361803269546	0.00467529977657003	0.0258988604501402	1.3544123516567	0.00589559561433546	0.0258988604501402	0.637019913600051	0.0339013427220244	0.0258988604501402	0.747617183854146	0.00925339912818313	0.0258988604501402	1.304228164249	0.00632989997356371	0.0258988604501402	0.525591476671155	0.0189626099441778
0.0274987900532377	1.0143396961096	0.00948537174515714	0.0274987900532377	1.39249354126848	0.00584690935370864	0.0274987900532377	0.800958694835093	0.0329037638942583	0.0274987900532377	0.870278719743613	0.0109164095149881	0.0274987900532377	1.34311566532873	0.00601394564590643	0.0274987900532377	0.644445448957402	0.0237571568868916	0.0274987900532377	0.751950599710062	0.00802287647513243	0.0274987900532377	1.29452912229208	0.00631539671912476	0.0274987900532377	0.548497045296719	0.0257335921711255
0.0290987196563351	0.971697028250889	0.0120639722667317	0.0290987196563351	1.38324309496957	0.004486390805382	0.0290987196563351	0.815719623863798	0.0225020191153068	0.0290987196563351	0.848143449171909	0.00849363639506193	0.0290987196563351	1.34217546638644	0.00630266722746955	0.0290987196563351	0.645585716783667	0.0307811546984784	0.0290987196563351	0.738580972774693	0.00761186289940089	0.0290987196563351	1.29843571903292	0.00639850993107757	0.0290987196563351	0.508306041013015	0.018931991723281
0.0306986492594326	0.98404142655391	0.00610309948628061	0.0306986492594326	1.36248450880885	0.00669105872434014	0.0306986492594326	0.775076650026404	0.0254326236263039	0.0306986492594326	0.826411779254461	0.011507488435747	0.0306986492594326	1.32386283796199	0.00589011022321948	0.0306986492594326	0.596815729732802	0.0308696410289168	0.0306986492594326	0.739837403511255	0.00748054792755357	0.0306986492594326	1.28425530686974	0.00660778112900452	0.0306986492594326	0.529776556842727	0.0223147459456618
0.0330985436640788	0.970682103298011	0.00774664635028702	0.0330985436640788	1.35595413076867	0.00396223143268531	0.0330985436640788	0.802206734829077	0.0260554615042291	0.0330985436640788	0.831035830624461	0.00683028377132257	0.0330985436640788	1.32347501943864	0.00475710474853042	0.0330985436640788	0.652460705605054	0.0203827226248738	0.0330985436640788	0.732959869716819	0.00700713050395374	0.0330985436640788	1.27866251392891	0.0055255375823193	0.0330985436640788	0.53384273700587	0.0141789122151448
0.0362984028702737	0.962886338147998	0.0050258094193389	0.0362984028702737	1.33907507458428	0.00393049391547134	0.0362984028702737	0.771497806974474	0.018733389720446	0.0362984028702737	0.818478681724168	0.00561848891670883	0.0362984028702737	1.29590121979053	0.00646294585323162	0.0362984028702737	0.585754130795078	0.01644745652926	0.0362984028702737	0.723524299930473	0.00578102825525569	0.0362984028702737	1.25418053001837	0.00372787272861604	0.0362984028702737	0.501485640788795	0.010043277197312
0.0394982620764686	0.947671608434253	0.00769164748542753	0.0394982620764686	1.33234970683891	0.00489621894409846	0.0394982620764686	0.776464660716643	0.0192784438198801	0.0394982620764686	0.825173525946827	0.00573828930543744	0.0394982620764686	1.28570462962278	0.00596272874707088	0.0394982620764686	0.591101165385579	0.0129070306270104	0.0394982620764686	0.707739882552378	0.00569060962746358	0.0394982620764686	1.24642542927335	0.00333565159964682	0.0394982620764686	0.50620931825123	0.00942265810605389
0.0426981212826636	0.933857441812323	0.00752522268387769	0.0426981212826636	1.30941144846336	0.00466532887869582	0.0426981212826636	0.727386371676971	0.0152067686495626	0.0426981212826636	0.798657609436168	0.00571460446690905	0.0426981212826636	1.2686483144742	0.00566625219624121	0.0426981212826636	0.590968506785439	0.0216099245625959	0.0426981212826636	0.714540592004728	0.00584185799698888	0.0426981212826636	1.22357598347937	0.00373142978827702	0.0426981212826636	0.487184229007565	0.0128857041039732
0.0458979804888585	0.931653591134832	0.00991419206448954	0.0458979804888585	1.29871698359037	0.00332848741449554	0.0458979804888585	0.735412431649046	0.0161771434542565	0.0458979804888585	0.793215695803385	0.0048185502443024	0.0458979804888585	1.25733361574098	0.00486214125335249	0.0458979804888585	0.601575968535913	0.01400116713401	0.0458979804888585	0.69757022057808	0.00674328671366227	0.0458979804888585	1.21517074584042	0.00379292835778162	0.0458979804888585	0.520441307882074	0.0193320057205924
0.0490978396950534	0.918406345675655	0.005038564888912	0.0490978396950534	1.28716461466134	0.00413203871150464	0.0490978396950534	0.730249833487683	0.0156255024390091	0.0490978396950534	0.796683729719448	0.00694163404161113	0.0490978396950534	1.2388463673213	0.00475978104761093	0.0490978396950534	0.558351920115438	0.0198654580134268	0.0490978396950534	0.685902534305017	0.00661837616840586	0.0490978396950534	1.20689287252961	0.00448769175374941	0.0490978396950534	0.479326305246432	0.0152153391630438
0.0522976989012483	0.909821812499971	0.00493605088666657	0.0522976989012483	1.27112716772215	0.00443053742719689	0.0522976989012483	0.721359406468362	0.0199211681778253	0.0522976989012483	0.769162718510719	0.00620806583517658	0.0522976989012483	1.2336586876001	0.00466387768426735	0.0522976989012483	0.575525705486851	0.0183609443926266	0.0522976989012483	0.678828526565863	0.00526016413463032	0.0522976989012483	1.18700449473544	0.00348728271949224	0.0522976989012483	0.485420018345101	0.0190235285703508
0.0554975581074433	0.885877737119871	0.0071655523489031	0.0554975581074433	1.26103363879416	0.00614814343415413	0.0554975581074433	0.74718300226567	0.0251401545244454	0.0554975581074433	0.766908155118514	0.00703043674135538	0.0554975581074433	1.22940733595878	0.00470672940490659	0.0554975581074433	0.570458715650114	0.0175033797623126	0.0554975581074433	0.678887130873511	0.00639275036910702	0.0554975581074433	1.18323012585615	0.00498651320998817	0.0554975581074433	0.49529286079556	0.0145861858306163
0.0586974173136382	0.889718476884667	0.0059204300927989	0.0586974173136382	1.24142768219428	0.00342522751463664	0.0586974173136382	0.728408437764699	0.0268909933243004	0.0586974173136382	0.753339306175506	0.00809849066332136	0.0586974173136382	1.20611598122791	0.00535246752378034	0.0586974173136382	0.57226899369432	0.0172971695084156	0.0586974173136382	0.670198181227245	0.00629147898645395	0.0586974173136382	1.15770760857729	0.00446946345918259	0.0586974173136382	0.498774591171633	0.0173166121940546
0.0618972765198331	0.870806116064233	0.00883075413512632	0.0618972765198331	1.23501205846194	0.00559865604266094	0.0618972765198331	0.638567843749343	0.0182731021393211	0.0618972765198331	0.76130673259467	0.00577533044898489	0.0618972765198331	1.1963057949381	0.00502635421994456	0.0618972765198331	0.573035080028584	0.0169086244706163	0.0618972765198331	0.668590131791097	0.00683163060385318	0.0618972765198331	1.15761047542854	0.00407216410919643	0.0618972765198331	0.457511519274415	0.0184498847166365
0.0666970653291255	0.862556743644506	0.00569939197424945	0.0666970653291255	1.21490267855675	0.00189890114124079	0.0666970653291255	0.706815115798788	0.0118672148441094	0.0666970653291255	0.750769043406761	0.00504943113068707	0.0666970653291255	1.1801922043751	0.00365883623533726	0.0666970653291255	0.550476739540057	0.0109700537453671	0.0666970653291255	0.651100355967682	0.00335675098654609	0.0666970653291255	1.13876241189246	0.00443445548938907	0.0666970653291255	0.456488278899244	0.0139974902895435
0.0730967837415154	0.847524198135316	0.00521813395613355	0.0730967837415154	1.19262880013753	0.0044339572527941	0.0730967837415154	0.666594191397643	0.0186320887752351	0.0730967837415154	0.723042122856288	0.00502451782491299	0.0730967837415154	1.15696108165285	0.00299700500600306	0.0730967837415154	0.546356219788324	0.0166477751021545	0.0730967837415154	0.642844032342883	0.00509040198103456	0.0730967837415154	1.11888780699392	0.0032660989844483	0.0730967837415154	0.447947939364004	0.0121926303899548
0.0794965021539052	0.832957938953918	0.00419364718396466	0.0794965021539052	1.17964222549862	0.00444535796710973	0.0794965021539052	0.664915610932831	0.0232834118862092	0.0794965021539052	0.711744063082153	0.00488775582538777	0.0794965021539052	1.13673684444479	0.00291374176599648	0.0794965021539052	0.525970060063496	0.0120163933277843	0.0794965021539052	0.629022820797057	0.00446403897010075	0.0794965021539052	1.10114333066942	0.00290130709629161	0.0794965021539052	0.45918982204802	0.0106144771140123
0.0858962205662951	0.82217047805653	0.00526353855722062	0.0858962205662951	1.1532288199908	0.00421219697398397	0.0858962205662951	0.666167981278032	0.0156240188157954	0.0858962205662951	0.705968917157378	0.00397708661114898	0.0858962205662951	1.11434709177119	0.00379761728520445	0.0858962205662951	0.542285474446332	0.0112531002488948	0.0858962205662951	0.615379797907831	0.00279165231417894	0.0858962205662951	1.08212010237299	0.00315272896653557	0.0858962205662951	0.44100932912848	0.00828934512458334
0.0922959389786849	0.797097574113828	0.00449331282540408	0.0922959389786849	1.13829681624134	0.00380952500930287	0.0922959389786849	0.667117297392175	0.0214287985961076	0.0922959389786849	0.687308556473855	0.00513377218324512	0.0922959389786849	1.09901678453442	0.00391835646926597	0.0922959389786849	0.50282514146962	0.0110671001442312	0.0922959389786849	0.608769278183979	0.0043267117615662	0.0922959389786849	1.05752078698564	0.00438679991989156	0.0922959389786849	0.424021338402357	0.0113867986353206
0.0986956573910748	0.79279882247431	0.00563414614306994	0.0986956573910748	1.11552787345967	0.00366932510458037	0.0986956573910748	0.625606247862138	0.0186178322038751	0.0986956573910748	0.673873140064352	0.00399134468394333	0.0986956573910748	1.0734915690596	0.00253098358169113	0.0986956573910748	0.5346969306683	0.0121388858663546	0.0986956573910748	0.601677652176513	0.00328741929914248	0.0986956573910748	1.04225481393579	0.0041824113343166	0.0986956573910748	0.414143715938994	0.010649525171294
0.105095375803465	0.774702252282701	0.00444942700672827	0.105095375803465	1.09158168651173	0.00363705811414403	0.105095375803465	0.624270869311394	0.0175178186001479	0.105095375803465	0.67251824871296	0.00351368417030024	0.105095375803465	1.06207766292707	0.0029635001358851	0.105095375803465	0.484972474331416	0.0112022925985435	0.105095375803465	0.583300147865067	0.00451085591666356	0.105095375803465	1.02625792921474	0.0028502336856262	0.105095375803465	0.425982002790032	0.0126719949196287
0.111495094215854	0.761378756209983	0.00437827231393271	0.111495094215854	1.0834992245241	0.00350922505018345	0.111495094215854	0.625909739435944	0.0156904260931564	0.111495094215854	0.663315088407699	0.00439774981670022	0.111495094215854	1.0421645274181	0.00317710953152481	0.111495094215854	0.478994252839745	0.0133557294820179	0.111495094215854	0.570271215554592	0.0027877908180746	0.111495094215854	1.00173915101666	0.0030566768496465	0.111495094215854	0.407361796343392	0.00732544283742574
0.117894812628244	0.748059904482366	0.00515109211220527	0.117894812628244	1.05404670685228	0.00370777333923946	0.117894812628244	0.579073382519546	0.0151972947565422	0.117894812628244	0.641412645053627	0.00426652543423151	0.117894812628244	1.03196272745469	0.00374498588313289	0.117894812628244	0.476482537666194	0.0104160003328191	0.117894812628244	0.566073980289751	0.00409685246631918	0.117894812628244	0.995457435409294	0.00221192751413273	0.117894812628244	0.394113982937924	0.0121439887897874
0.124294531040634	0.742286589756945	0.00514137460078344	0.124294531040634	1.03353178890597	0.00365042395347268	0.124294531040634	0.580952529926413	0.0174048243453997	0.124294531040634	0.630078843722989	0.00454641105212463	0.124294531040634	1.00949904456392	0.00366066369152343	0.124294531040634	0.473451207385587	0.0110629587395718	0.124294531040634	0.564623227735072	0.0037248832952147	0.124294531040634	0.973116036037951	0.00225216161836403	0.124294531040634	0.394306008158673	0.0111603685207932
0.133894108659219	0.722835324220431	0.00375383144226535	0.133894108659219	1.01392828985161	0.00284528922224632	0.133894108659219	0.579069434505279	0.0120813603156276	0.133894108659219	0.619429192008949	0.00320668407154593	0.133894108659219	0.986541789001849	0.00342612012873118	0.133894108659219	0.458385533403343	0.00744453940799513	0.133894108659219	0.541016552976041	0.00293104924867768	0.133894108659219	0.953943298615164	0.00213194659418714	0.133894108659219	0.402478883373854	0.00702806001890424
0.146693545483999	0.702906157592756	0.0050658994583541	0.146693545483999	0.982476369004457	0.00349986191841088	0.146693545483999	0.553255226924651	0.0148311316273728	0.146693545483999	0.601495946980747	0.00426038662579253	0.146693545483999	0.956689086744743	0.00299720928041348	0.146693545483999	0.439773003866896	0.0094501625366618	0.146693545483999	0.535063770700294	0.00324042415071135	0.146693545483999	0.918125566741722	0.00201667435534959	0.146693545483999	0.397022903711022	0.0105503986648469
0.159492982308778	0.679944264642504	0.00262326372175901	0.159492982308778	0.953129428356597	0.00320193699773959	0.159492982308778	0.527128537526052	0.00975669802082573	0.159492982308778	0.584281349396995	0.0039486560803309	0.159492982308778	0.928257413924129	0.00300244290873839	0.159492982308778	0.432226108825984	0.0121076177334706	0.159492982308778	0.510366303054969	0.0034443354006487	0.159492982308778	0.89464385458718	0.00231959559997497	0.159492982308778	0.365719335083211	0.00598634371963958
0.172292419133558	0.65786694886536	0.00385946131073894	0.172292419133558	0.926241688551266	0.00260657419961366	0.172292419133558	0.525939832183238	0.00873023290266636	0.172292419133558	0.565782205339522	0.00349075368042028	0.172292419133558	0.901719905037169	0.00270475028536554	0.172292419133558	0.42377885653542	0.0118278657788351	0.172292419133558	0.497215913044742	0.00228808948473276	0.172292419133558	0.867860275325101	0.00201925288102242	0.172292419133558	0.370178534434681	0.00649105373338019
0.185091855958338	0.632943340803208	0.00503130321776594	0.185091855958338	0.898566634266561	0.0039054935867453	0.185091855958338	0.503554560354202	0.0116263272843195	0.185091855958338	0.558897594967719	0.00334509221872815	0.185091855958338	0.879198631424615	0.00310281197109288	0.185091855958338	0.416255403521447	0.0084043003435087	0.185091855958338	0.487592078821872	0.00154656794312495	0.185091855958338	0.844813028136872	0.00308413721191233	0.185091855958338	0.35917924724736	0.00846796081503464
0.197891292783118	0.62225791605007	0.00334592963961343	0.197891292783118	0.874745271444621	0.00341700159901449	0.197891292783118	0.486244096835105	0.00879076955137478	0.197891292783118	0.535658769169687	0.00286432589446118	0.197891292783118	0.851235452651964	0.00334509123245441	0.197891292783118	0.418371470489902	0.0088599515082584	0.197891292783118	0.469885284768928	0.00180586704422539	0.197891292783118	0.821642008509722	0.0034547006356987	0.197891292783118	0.339257635618398	0.00769573788532398
